lig_id,zinc_id,can_smiles,zinc_bin
Z32236,244811753,CC[C@H](NC(=O)Cn1nc(C)c(Cl)c1C)[C@H]1C[C@H](O)C1,CD
Z32237,2382298873,C[C@H]1CN(C(=O)CCc2ccnn2C)Cc2nnc(C3CC3)n21,DD
Z32238,2292306,O=C(CN1CCCCC1)NC[C@H]1COc2ccccc2O1,CD
Z32239,2325785990,Cc1cc(C2CCN(c3cc(N4C[C@H](O)C[C@@H]4CN(C)C)ncn3)CC2)n[nH]1,GD
Z32240,299798333,CNc1nc(CN2CC[C@H]3[C@H](C2)OCc2cnnn23)cs1,DD
Z32241,1772703954,Cc1nc[nH]c1CN1CCC2(CC1)OCC[C@@](C)(NC(=O)C1CC1)[C@@H]2O,FD
Z32242,2382367365,Cn1c(N2CCOCC2)nc2cc(C(=O)N3C[C@H]4CCOC[C@@]4(C(=O)O)C3)ccc21,HC
Z32243,1506431235,CCCCCc1nnc(NC(=O)C[C@@H]2C(=O)N(C)C(=O)N2C)s1,ED
Z32244,426728239,Cc1ccn2c(C(=O)NCc3n[nH]c4c3CCC4)nnc2n1,CC
Z32245,2382408378,O=C(Cc1noc2ccccc12)N1CC[C@H](O)[C@]2(CCCNC2=O)C1,EC
Z32246,72478308,O=C([C@@H](c1cccnc1)N1CCOCC1)N1CCC(c2ncc[nH]2)CC1,FD
Z32247,91876643,Cc1ccc2c(c1)N(CC(=O)N1CC[C@]3(CCCNC3=O)C1)C(=O)CO2,FC
Z32248,2361904,CCOC(=O)[C@H](CC)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1C/C=C(/C)Cl,HD
Z32249,426411231,CCc1nccn1CCNC(=O)[C@H](C)N1CCN(C)CC1,CC
Z32250,45163083,COCCCNC(=O)[C@@H](C)Oc1ccc(F)cc1,CD
Z32251,55197944,O=C(Cn1cnnn1)N1CCC[C@H](N2CCN(c3ccc(F)cc3)CC2)C1,FC
Z32252,218836389,O=C(NC1CCS(=O)(=O)CC1)c1cc(-c2ccsc2)n[nH]1,ED
Z32253,534640777,COCCc1noc(CN[C@H]2CCN(c3ccccc3)C2)n1,DD
Z32254,1076058273,c1cn(CCOc2ccc(CN3CC[C@@H]4OCc5cnnn5[C@@H]4C3)cc2)cn1,GD
Z32255,2382421908,COc1cccc(CC2(C(=O)NCc3nc(O)n[nH]3)CN(c3cncc(C)n3)C2)c1,HC
Z32256,2356168226,Cc1cc(C(=O)N2Cc3nc(C)n(C)c(=O)c3C2)nn1C(F)F,DD
Z32257,128278006,CCc1ncc(S(=O)(=O)NCCCn2nc(C)cc2C)[nH]1,DD
Z32258,67692205,Cc1cc(C[C@H](C)NC(=O)c2ccc3c(c2)nnn3C)[nH]n1,CD
Z32259,2356159949,CCCN1Cc2nnc(-c3cc(C)no3)n2[C@@H](C)C1=O,CD
Z32260,1704325581,COc1c(C)cc(C(=O)N2C[C@]3(C(=O)O)C[C@]3(C(=O)O)C2)cc1C,ED
Z32261,1704297116,Cc1cc(C)n(CC(=O)N[C@H]2COC[C@H]2CS(=O)(=O)N(C)C)n1,EB
Z32262,65405063,O=C(c1cn(C[C@H]2CCCNC2)nn1)N1CC=CC1,CC
Z32263,39510297,COc1ccc(F)c(CN2CCC[C@@]3(CCN(C(=O)CNC(N)=O)C3)C2)c1,GD
Z32264,2382380878,CC(C)SCCN1C[C@H]2[C@@H](CNS(=O)(=O)C3CC3)[C@@H]3CC[C@@]2(C1)O3,FD
Z32265,2875313,COc1ccc(S(=O)(=O)N(C)CC(=O)NCc2ccc3c(c2)OCO3)cc1C,HD
Z32266,299802511,COC[C@H](C)NC(=O)Nc1ccc(Cc2nnc(C)[nH]2)cc1,DD
Z32267,1529159355,CSCCN1CCN(Cc2nc(C(=O)O)co2)CC1,CC
Z32268,91350723,CN(C)C(=O)N1CCCn2nc(CNC(=O)c3cnccn3)cc2C1,EC
Z32269,244795989,Cc1cccc(=O)n1CCC(=O)N[C@@H](Cc1ccccn1)[C@H]1C[C@H](O)C1,FD
Z32270,2382405834,O=C(CCn1cncn1)N1CC[C@H](Cc2ccc(O)cc2)C1,DD
Z32271,1857677617,COc1cnc(C)cc1C(=O)NC[C@@H]1COc2ccccc2O1,DD
Z32272,20599494,CN(CCCN1CCOCC1)C(=O)CCc1nnc(-c2ccccc2)o1,FD
Z32273,39952123,CC(C)(C)OC(=O)N1CCC(N2CC(C(=O)O)C2)CC1,CD
Z32274,100369,O=C1C[C@H](NCc2ccco2)C(=O)N1c1ccccc1,CD
Z32275,215701185,CN(C)S(=O)(=O)N1CCN(Cc2cn(C)nc2-c2ccccc2)CC1,FD
Z32276,670450778,COCCC(=O)NCC1(N2CCCCC2)CCCC1,CD
Z32277,91965054,CCN(C)C[C@@H]1CN(C(=O)C(=O)CCc2ccccc2)C[C@@H]1CO,ED
Z32278,1704325246,CN1C(=O)[C@H]2COC[C@@H]1CN(Cc1nn(C)c3cccc(Cl)c13)C2,ED
Z32279,219874405,Cc1nccn1-c1ccc(CNC(=O)CN2CCC[C@@H](O)C2)cc1,ED
Z32280,1529151005,CN1CCCN(CC(=O)N[C@H]2COC[C@H]2Cc2ccncc2)CC1,EC
Z32281,426415413,Cc1cc(C)n2nc(CC(=O)N(C)Cc3ncc[nH]3)nc2n1,CC
Z32282,2382385388,CCCO[C@H]1C[C@H](C(=O)NCCCO)CC[C@@H]1NC(=O)c1cn(CC)nc1C,GD
Z32283,67741338,O=C(NC[C@H](CO)Cc1cccs1)c1c(O)cccc1O,DD
Z32284,244872977,CN(Cc1cc(C2CC2)[nH]n1)c1cc([C@H]2C[C@H](N)C2)nc(N)n1,DD
Z32285,299794286,CCN1CCC[C@H]1CNC(=O)c1cc(C(F)(F)F)n(C)n1,DD
Z32286,584888453,CC(C)(C)c1csc(CNC(=O)N2C[C@H]3C[C@H](O)[C@H](O)C[C@H]3C2)n1,FD
Z32287,2382380932,O=C(c1ccc(-c2nc[nH]n2)cc1)N1C[C@H](Cc2ccncc2)[C@@H](O)C1,ED
Z32288,670437774,CN(Cc1cscn1)C(=O)NCc1nnc(SCC(=O)O)o1,ED
Z32289,827631656,C[C@H](C(=O)NCc1ccc2nc(O)[nH]c2c1)N(c1ccccc1)S(C)(=O)=O,GD
Z32290,1565516006,O=C(CN1CCCC1=O)N[C@H]1CCOC[C@@H]1Oc1ccc(C(=O)O)cc1,FC
Z32291,91551699,COc1ccc2c(c1)OC[C@H](CNc1nccc(N)n1)C2,CD
Z32292,1529118644,CN(CCN1CCCC1)C(=O)[C@H]1OCC(=O)N(C2CC2)[C@@H]1c1cccnc1,FD
Z32293,67934378,CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)c1cccc2[nH]c(C)nc12,ED
Z32294,1772708136,O=C(CCc1ccsc1)N1C[C@H]2CN(C(=O)c3cccc(O)c3)C[C@@]2(CO)C1,HD
Z32295,426550960,COc1cccc(SCC(=O)N2C[C@H](O)[C@@H](N3CCOCC3)C2)c1,FC
Z32296,95368759,CNC(=O)c1cccnc1N1C[C@H]2COc3ccccc3C[C@@]2(C(=O)O)C1,FD
Z32297,263725854,CN(C[C@H]1COc2ccccc2O1)C(=O)NCCn1cncn1,DC
Z32298,1857733858,CO[C@H]1C[C@@H](C(=O)NCc2c(C)n[nH]c2C)CC[C@@H]1N,CC
Z32299,97636638,CC(C)n1cncc1CN1CCN(CCCCO)CC1,CD
Z32300,95500111,CC1(C)OC(=O)N(CC(=O)N2CCC(c3ncon3)CC2)C1=O,DC
Z32301,2382429208,COc1ccc(C[C@@H]2CCN(C(=O)c3[nH]nnc3C)C2)cc1,DD
Z32302,1565525323,Cc1cc(C(=O)N[C@H]2CCOC[C@@H]2OCCN(C)C)cc(O)n1,DC
Z32303,534661398,COCCc1noc(CNC(=O)c2cc(C3CC3)no2)n1,CD
Z32304,2356167607,CC(C)[C@@H](O)c1nnc2ccc(C(=O)N3CCc4nc[nH]c4C3)cn12,ED
Z32305,2100547865,CCOCCN1C(=O)[C@]2(CCN(C(=O)Cc3c(O)n[nH]c3C)C2)c2ccccc21,GD
Z32306,44903107,COC(=O)Cn1nc(-c2ccccc2Cl)ccc1=O,CD
Z32307,2382297556,O=C(CCCN1CCCC1)N1CC[C@H](O)[C@](Cc2ccccc2)(C(=O)O)C1,FD
Z32308,223087616,Cc1ccc2[nH]c(CCNC(=O)Cc3c[nH]c(=O)[nH]c3=O)nc2c1C,EC
Z32309,5041711,COc1ccc(Cl)cc1NC(=O)NN1CCN(C)CC1,CD
Z32310,305872,CCOc1ccc(CSc2nnc(C)n2N)cc1,CD
Z32311,67588945,CN(C)[C@H]1CN(C(=O)c2cc(COc3ccccc3F)[nH]n2)C[C@@H]1O,EC
Z32312,19924120,Cc1cc(C)n(-c2ccc(NCCNS(=O)(=O)c3ccc(F)cc3)nn2)n1,GD
Z32313,154330502,O=C(NCc1ccc(N2CCCC2=O)cc1)c1ccnnc1,CD
Z32314,426545009,Cc1ncsc1CCCNC(=O)N1CCC[C@H](c2nnc(CO)n2C)C1,GD
Z32315,2382434944,COc1ccc(C[C@@H]2CCN(C(=O)CCS(C)(=O)=O)C2)cc1,ED
Z32316,828827587,CC(C)N(C)C[C@H](C)NCc1cccc(CO)c1,CD
Z32317,2382379869,Cn1c(=O)cc(-n2nc(CC(N)=O)nc2[C@@H]2C[C@H]3CC[C@@H]2O3)c2ccccc21,GD
Z32318,1857692948,COc1cc(-c2nnc3n2C[C@]2(CCN(C(=O)c4cnc(C)[nH]4)C2)OC3)ccc1O,HD
Z32319,584898643,COc1cccc2c(=O)n(Cc3cnc(SC)n3C)cnc12,DD
Z32320,2382395182,Cc1cnn(C)c1S(=O)(=O)N1CC[C@H](O)[C@@](Cc2ccccc2)(C(=O)O)C1,GC
Z32321,91664063,CCN1CCN(C[C@@H]2CN(C/C=C/c3ccc(OC)cc3)C[C@@H]2CO)CC1,FD
Z32322,3330569,COCCNC(=O)CSc1ccccc1C(=O)O,CD
Z32323,71439940,Cc1n[nH]c(C)c1CNS(=O)(=O)NCc1ccccc1,CD
Z32324,1857719283,Cc1cccn2ncc(C(=O)N3C[C@@H](O)[C@H](Cc4cnccn4)C3)c12,ED
Z32325,2325776149,CN1CC[C@@H](NC(=O)N[C@H](CCO)c2ccc(F)cc2F)C1=O,EC
Z32326,36352078,O=S(=O)(c1cccc(Cl)c1)N1CCNCC1,CC
Z32327,95371074,COc1cccc2c1OC[C@@H](CNC(=O)Cn1ccnc1C)C2,DD
Z32328,426405494,Cc1cc(O)nc(NCCNC(=O)NC2CCN(Cc3cccnc3)CC2)n1,GC
Z32329,77538983,NCC(=O)N1CCC(c2nnc(CN3CCCC3)n2C2CC2)CC1,EC
Z32330,4502969,COc1ccc(N2C[C@@H](C(=O)N3CCN(C(=O)c4ccco4)CC3)CC2=O)cc1,GD
Z32331,534666947,CCCn1ncnc1[C@H](C)NC(=O)c1ccn(C)c1C,CD
Z32332,299786319,O=C(NC[C@H]1CN(CC2CCN(CC3CC3)CC2)C(=O)CO1)c1ccco1,GD
Z32333,952972599,CCn1ccc(C(=O)Nc2cc(C)ccc2NC(=O)CN(C)C)n1,ED
Z32334,2382395565,O=C(COc1ccc(Cl)cc1Cl)N1CC[C@H](O)[C@]2(CCCNC2=O)C1,GD
Z32335,2382343147,Cc1nc(C2CCN(C(=O)[C@@H]3CC[C@H](N)CN(C4CCOCC4)C3)CC2)no1,GD
Z32336,1704311895,COc1ccc(-c2noc(CNC(=O)[C@@H]3CC[C@H](O)[C@H](OC)C3)n2)cc1OC,GD
Z32337,95500813,C[C@H](Cc1cnccn1)NC1CCN(c2ncnc3[nH]cnc23)CC1,ED
Z32338,2325849720,CC(=O)N[C@@]12CCOC[C@@H]1CN(C(=O)Cc1cc3ccccc3o1)C2,ED
Z32339,36576106,COC(=O)[C@@H](C)NC(=O)N1CCN(C(=O)CCc2c[nH]c3ccccc23)CC1,GD
Z32340,279979,CC[C@H](Sc1nncn1C)C(=O)Nc1cc(C)on1,CD
Z32341,4727625,CCCNC(=O)c1ccc2c(c1)CCN2S(C)(=O)=O,CD
Z32342,952962080,NCc1nc(C(=O)Nc2ccc(NC(=O)CN3CCCCC3)cc2)co1,FD
Z32343,222503883,Cc1ccc2[nH]c(CNC(=O)[C@H]3CCc4nn(C)c(=O)n4C3)nc2c1C,FC
Z32344,77522715,COc1ccc(CN2CCOC[C@H](CO)C2)cc1Cn1cccn1,ED
Z32345,95519888,Cc1ccccc1-c1noc(CN2CC(=O)N3CCC[C@H]3C2=O)n1,ED
Z32346,82098085,Cc1ccc(-n2nc(C(=O)N3CC[C@@H](N)[C@H](O)C3)c(O)cc2=O)cc1,EB
Z32347,584885390,COC(=O)c1cc(-c2cccc(C(=O)NCc3nnc4n3CCC4)c2)cn1C,GD
Z32348,1506427313,COC[C@@H]1CCCN(S(=O)(=O)NCCCn2ccnc2)C1,DC
Z32349,558352691,CN(CCOc1ccccc1)C(=O)C(=O)c1cccn1C,CD
Z32350,96345139,O=C(Cn1nc2c(cc1=O)CCCC2)N1CCC(c2nnc3ccccn23)CC1,GD
Z32351,670438653,COCCn1cnnc1[C@H](C)NS(=O)(=O)c1ccc2c(c1)NC(=O)CCS2,HD
Z32352,1506414558,O=S1(=O)CC[C@@H](Nc2cc(C(F)(F)F)nc(N3CCCC3)n2)C1,FD
Z32353,36182553,CC(=O)Nc1nnc(S(=O)(=O)NC[C@@H]2CCCO2)s1,DB
Z32354,97602470,CN1CCC(O)(C(=O)N2CCC[C@H](c3ncc[nH]3)C2)CC1,CC
Z32355,1149275391,Cc1c(C(=O)N[C@@H]2CCc3n[nH]cc3C2)nc2ccccn12,CD
Z32356,670441978,CC(C)c1ncc(CN2C[C@H]3C(=O)N(C)C(=O)[C@H]3C2)cn1,CC
Z32357,1772706179,CC(C)c1noc(CN2C[C@@H]3CCCN3C(=O)[C@H]2C)n1,CD
Z32358,652663930,CN1CCO[C@H](C(=O)N2CCC(C3(O)CC3)CC2)C1,CC
Z32359,2356159985,COc1ccc(-n2cccn2)cc1S(=O)(=O)N1CCC[C@@]12CCCNC2=O,GD
Z32360,6828056,Cn1cc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)O)c(C(=O)NCc2ccco2)n1,FD
Z32361,91846664,CC(C)=CC[C@@]1(CO)CCCN(S(=O)(=O)N2CCCC2)C1,DD
Z32362,534591526,O=C(Cc1n[nH]c2ccccc12)N[C@H]1CNCC[C@H]1O,CB
Z32363,71755211,COc1nc2c(cc1CNC(=O)C(C)C)C(=O)N(CCc1ccccn1)C2,FD
Z32364,19635267,O=C1NCCN(C(=O)CCN2CCCO2)[C@@H]1c1cccc(F)c1,DC
Z32365,1857672826,Cn1nccc1CCC(=O)N1CCO[C@@H]2C[C@H](CO)C[C@@H]21,CC
Z32366,67490177,Cc1ccc(N2CCCn3nc(C(=O)N4CCOCC4)cc3C2)nn1,EC
Z32367,584903246,CC(C)c1nc(CCN(C)C(=O)NCc2cnc3cnccn23)no1,ED
Z32368,1857741207,O=C1C[C@@H]2CC[C@H](CNC(=O)c3cc(F)ccc3OCCN1)N2C(=O)c1cn[nH]c1,HC
Z32369,3234907,Cn1c(N)c(C(=O)CSc2ccccn2)c(=O)n(C)c1=O,DC
Z32370,2356150050,COc1ccccc1-n1cc(C(=O)N2C[C@H]3[C@@H](CO)[C@@H]4CC[C@@]3(C2)O4)cn1,FD
Z32371,584896044,CN1CCC[C@@H]1CNC(=O)CN1CCCCCCC1,CD
Z32372,14754742,COc1cccc(C(=O)N2CCN3C(=O)[C@H](Cc4c[nH]cn4)NC(=O)[C@H]3C2)c1,GB
Z32373,96149314,Cc1nnc2n1[C@@H](C)CN(C(=O)Cn1nnc(-c3ccc(F)cc3)n1)C2,FC
Z32374,44284810,N[C@H](Cc1ccc(Oc2ccccc2)nc1)C(=O)O,CD
Z32375,97773108,Cc1nc2sccn2c1C(=O)N1CCNC(=O)[C@H]1Cc1c[nH]cn1,EC
Z32376,91708149,CS(=O)(=O)N1CCc2[nH]cnc2C12CCN(C(=O)[C@H]1CCCN1)CC2,FB
Z32377,212922225,O=C(CCCn1cncn1)N1CCN(C(=O)C2CC2)[C@H]2CS(=O)(=O)C[C@H]21,GB
Z32378,1565529741,Cc1c[nH]c(C(=O)N2C[C@H](C(C)C)[C@@H](N(C)C)C2)n1,CD
Z32379,1857672331,Cc1noc(C)c1CCCNC(=O)[C@H]1CCn2nccc2C1,DD
Z32380,2382403288,CCCc1cc(C(=O)N2CCc3c(C(=O)NCCCn4cccn4)n[nH]c3C2)no1,HD
Z32381,1857668553,CN1C(=O)CCO[C@H]2CN(C(=O)c3cccc4c3CCC4=O)C[C@@H]21,EC
Z32382,2061465,CCOC(=O)NCS(=O)(=O)c1ccc(C)cc1,CD
Z32383,2382337660,CCCN1CC(=O)N(Cc2nc3ccccc3n2C)[C@H](C)C1=O,DD
Z32384,35889365,O=C(CN1CCN(C(=O)c2ccco2)CC1)NCc1ccco1,DC
Z32385,426398993,CC(C)c1nc(CNC(=O)N(C)Cc2cccnc2)no1,CD
Z32386,67879021,O=C(O)Cc1cc(C2CCN(C(=O)[C@@H]3CCCCn4nnnc43)CC2)n[nH]1,FC
Z32387,828711290,O=C(NCCN1CCC[C@H](CO)C1)c1ccc(OCC(=O)N2CCOCC2)cc1,HC
Z32388,299796833,COCC(=O)N1CC[C@@H](NC(=O)COCc2nc3ccccc3[nH]2)[C@H](O)C1,GB
Z32389,33207,O=S(=O)(NC[C@@H]1CCCO1)c1cccc2nsnc12,CD
Z32390,1857714551,Cc1cc(C(=O)NC[C@H]2[C@H]3CN(c4nccc(=N)[nH]4)C[C@]34CC[C@H]2O4)cc(C)n1,GD
Z32391,2219033630,N=c1[nH]c(C(=O)N2C[C@H]3COC[C@@]3(CO)C2)cs1,CB
Z32392,77484939,CNC(=O)C[C@@H]1C(=O)NCCN1C(=O)c1cc(C)nc2c(C)c(C)ccc12,FD
Z32393,2382344086,CC(=O)N1C[C@@H](N)CC[C@@H](C(=O)NCCCc2cnn(C)c2)C1,DC
Z32394,584902772,CN(CC1(C)COC1)C(=O)CSc1nc(N)n[nH]1,CB
Z32395,1775977054,CC(=O)N1CCC[C@@]2(C(=O)NCc3ccccc3-n3cccn3)CCN(C)C[C@H]12,GD
Z32396,97730260,Cn1cc(Cl)c(C(=O)NCCNC(=O)c2cccnc2)n1,DC
Z32397,215005717,Cc1cc(=O)nc(S[C@@H](C)C(=O)NCCSc2nncn2C)[nH]1,FC
Z32398,1857679816,Cc1nc(O)cc([C@H]2CCCN(Cc3cn(C)c(C)n3)C2)n1,DD
Z32399,91738308,Cc1nccn1CCCC(=O)N1CCC2(CCC(=O)N(CCCO)C2)CC1,GD
Z32400,95512075,COCC(=O)N1CCc2[nH]cnc2C12CCN(C(=O)c1c(F)cccc1F)CC2,HD
Z32401,2382341168,Cc1cc(N)n(CC(=O)N2C[C@@H]3[C@H](CNC(=O)c4cc[nH]c4)[C@H]4CC[C@]3(C2)O4)n1,GC
Z32402,266140091,C[C@@H](NS(=O)(=O)N1CCCCC1)c1cnn(C)c1,CC
Z32403,215952863,CC[C@@H](NC(=O)c1cc2c([nH]c1=O)CCC2)c1cn2cccnc2n1,ED
Z32404,1529095752,CO[C@@H](C)c1nnc(NC(=O)COC(C)C)s1,CD
Z32405,91738488,CC(=O)N[C@H]1CN(c2cncc(C(=O)N3CCCC3)n2)C[C@@H]1C1CC1,ED
Z32406,72154943,O=C1NC[C@]2(CCCN(C(=O)CCn3cnc4ccccc43)CC2)O1,ED
Z32407,1857735089,O=C(Cc1cc(F)ccc1F)N1CC[C@@]23OCCN2C(=O)C[C@@H]13,DD
Z32408,426563239,Cc1cc(C)c2c(CC(=O)N[C@@H]3CCN(C)C3=O)coc2c1,DD
Z32409,77459419,CN1CC2(CCN(CCCOc3ccc(C(N)=O)cc3)CC2)OC1=O,ED
Z32410,20454581,COC(=O)c1ccc(CNCc2cccc(OC[C@@H](O)CN3CCOCC3)c2)cc1,HD
Z32411,19720872,O=C(COc1ccccc1O)NCCN1CCOCC1,CC
Z32412,100805870,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c1ccccc1,CB
Z32413,245238691,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1c1ccc2c(c1)OCCO2,CD
Z32414,95524548,CN(C)c1cnn(CC(=O)N2CC[C@H](c3ccccc3F)C2)c(=O)c1,ED
Z32415,222520377,O=C(N[C@H]1CCNC[C@@H]1O)c1cnc(-c2ccccn2)nc1,CB
Z32416,299773322,COc1cc(OC)c(C(=O)N2CC[C@H]3OCc4cnnn4[C@H]3C2)cc1OC,FD
Z32417,12308218,COc1ccccc1CN1CCNC(=O)[C@@H]1CC(=O)NCCc1cccnc1,GD
Z32418,334159466,COc1ccc([C@H](NC(=O)c2cnc3nc(C)[nH]n3c2=O)[C@H]2C[C@@H](O)C2)cn1,GC
Z32419,1857692976,CC1CCN(C(=O)c2cc3c(s2)CCOC32CCN(C(=O)CN)CC2)CC1,GD
Z32420,3002675,O=C(CCN1C(=O)[C@H]2CC=C(Cl)C[C@H]2C1=O)NCc1ccco1,ED
Z32421,219692712,COCc1nc([C@H]2C[C@H](NC(=O)c3c(C)nc4sccn34)C2)cc(=O)[nH]1,FD
Z32422,534667096,COc1ccc(OC)c(NC(=O)N[C@@H]2CNC[C@H]2O)c1,CC
Z32423,2382362227,NC(=O)CO[C@H]1COCC[C@@H]1NC(=O)C1=Cc2ccccc2OC=C1,EC
Z32424,91915299,Cc1cc(C(=O)N2CCN(C)[C@@]3(CCNC(=O)CC3)C2)c(=O)[nH]c1C,EC
Z32425,1775978940,Cc1cc(CN(C)C[C@@H]2CCC(=O)N(C)C2)no1,CD
Z32426,2730990,Cc1cc(C(=O)N2CCN(S(=O)(=O)c3cnn(C)c3)CC2)sc1C,FD
Z32427,91452686,CN(CCO)C[C@@H]1CN(C(=O)Cc2ccc(O)cc2)C[C@@H]1CO,DB
Z32428,245234708,COc1cc([C@@H]2[C@H]3[C@H](N(C)C(=O)N2C)N(C)C(=O)N(C)[C@@H]3C)ccc1O,FD
Z32429,1940193591,CO[C@@H]1C[C@@H](C(=O)N2CCCCC2)CC[C@H]1NC(C)=O,CD
Z32430,2382300083,COCCN1Cc2nnc(CN3CCCC3)n2[C@H](Cc2ccccc2)C1=O,FD
Z32431,65223235,CCOC(=O)CCN(CC(=O)OC)Cc1ccccc1,CD
Z32432,2383335586,O=S(=O)(NC[C@H]1[C@H]2CN(Cc3n[nH]c4ccccc34)C[C@]23CC[C@H]1O3)C1CC1,HD
Z32433,426651206,CCc1ccc(C(=O)NCCN2CCC(CO)CC2)[nH]1,CD
Z32434,2382365681,COc1ccc2nc(CNC(=O)[C@H]3CC[C@@H](O)[C@@H](OC)C3)[nH]c2c1,ED
Z32435,299768548,Cc1ccc(-c2nnn(C)n2)cc1NC(=O)N1CCN2CCNC(=O)[C@@H]2C1,FB
Z32436,253596768,COC(=O)[C@H]1[C@H]2[C@H]3[C@H]4[C@H]([C@H]1C(=O)OC)[C@@H]1[C@@H]2[C@]1(C)[C@@H]43,CC
Z32437,2383344295,CCn1c(N2C[C@H]3COC[C@@]3(C(=O)NCC(C)C)C2)nc2cc(C(=O)OC)cnc21,HD
Z32438,65398907,CCc1nccn1CCC(=O)N1CCN2CCNC(=O)[C@@H]2C1,DB
Z32439,65434189,CC(C)[C@H]1C(=O)N(C)CCN1C(=O)C1(C(F)(F)F)CC1,CD
Z32440,2356169896,COC(=O)[C@H]1CC12CCN(C(=O)c1ccc3c(=O)n(C)cnc3c1)CC2,FD
Z32441,96163592,Nc1ccnc(N2CCC[C@H](CN3CCCCC3)C2)n1,CD
Z32442,91574419,O=C([C@H]1CNCCO1)N1CCC(c2nccn2Cc2ccccn2)CC1,FD
Z32443,72433597,COc1cccc(C(=O)N2CCN(C(=O)[C@H]3CCCN3C(N)=O)CC2)c1,FC
Z32444,47304,O=C(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)N1CCOCC1,ED
Z32445,229914849,CC1(C)[C@H]2CC[C@@]1(C)[C@H](OC[C@@H](O)CN1CCOCC1)C2,CD
Z32446,72166190,O=S(=O)(NCc1ccccc1)N[C@@H]1COC2(CCCC2)C1,DD
Z32447,67946802,O=C(NCc1cccnc1N1CCC[C@@H](O)C1)c1ccc2[nH]c(=O)[nH]c2c1,FD
Z32448,2382387072,Cc1cc(C(=O)N2CCN3[C@H](COC[C@H]3C3CC3)C2)cc(S(N)(=O)=O)c1C,GC
Z32449,95531696,O=C(NCCCc1ccc(O)cc1)[C@H](c1cccnc1)N1CCOCC1,FD
Z32450,12708339,Cc1cc(C)n(CCNC(=O)c2ccccc2OC2CCN(S(C)(=O)=O)CC2)n1,HD
Z32451,222550010,Cc1nc(N)sc1C(=O)N1CCn2nc([C@@H](O)c3ccccc3)cc2C1,FD
Z32452,257355982,Cn1c(=O)n2n(c1=O)[C@H]1C=C[C@H]2[C@@]2(CCCS2)[C@]12CCCS2,ED
Z32453,1565527662,CS(=O)(=O)NCCC(=O)N1C[C@H]2c3ccccc3OC[C@@]2(C(=O)O)C1,FC
Z32454,91713040,Cc1nnc(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,CD
Z32455,1875244656,Cc1nc2nc(NC(=O)c3cccc(N4CCCC4=O)c3)[nH]n2c(=O)c1C,FD
Z32456,72479506,Cc1nc(C2CCN(C(=O)[C@@H]3CCCN3)CC2)cc(N2CCOCC2)n1,FD
Z32457,248148550,CCCCc1ccc(CN2C[C@H]3CN(S(C)(=O)=O)C[C@@]3(C(=O)O)C2)cc1,GD
Z32458,2100555291,CC(C)=CCCc1nc(CC(N)=O)nn1-c1ccc2c(c1)OCCO2,ED
Z32459,77342921,COc1ccccc1CCC(=O)NC[C@H]1CCN(c2cnn(C)c(=O)c2)C1,FD
Z32460,72150603,CCc1cc(N[C@@H]2CCCCNC2=O)n2nccc2n1,CD
Z32461,2382384811,CCC[C@@H]1COC[C@@H]2CN(C(=O)c3ncc[nH]3)CCN21,CC
Z32462,952963779,O=C(NCC1CCN(C(=O)CCO)CC1)C1CCCC1,CC
Z32463,12754729,CC(C)N(C)Cc1nnnn1CC(=O)NCCCn1ncc2ccccc21,FD
Z32464,1565505782,CN(C)S(=O)(=O)N[C@H]1CCN(Cc2nc3ccccc3[nH]2)C[C@@H]1O,FB
Z32465,72158571,O=C1Nc2ccccc2C12CCN(Cc1ncc[nH]1)CC2,CD
Z32466,1529167760,CCN(Cc1c(C)nn(C)c1C)C(=O)[C@H]1OCC(=O)N[C@@H]1c1cccnc1,FD
Z32467,77505523,CN(C)C(=O)N1CCN(C(=O)c2cccc(O)c2)[C@H]2CS(=O)(=O)C[C@H]21,FB
Z32468,212569816,COC[C@@H]1CCC[C@@H]1NS(=O)(=O)c1sc2c(c1C(=O)O)CCNC2,FD
Z32469,63577,O=C1C[C@H](N2CCCC2)C(=O)N1c1ccc(F)cc1,CD
Z32470,299786728,COc1ccc(-c2cc(CNC(=O)C[C@@H]3CNCCO3)on2)cc1,ED
Z32471,1836587,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)NCCCC(=O)O)c1OC,FC
Z32472,22781369,N=c1c2cc([N+](=O)[O-])cnc2nc2nc(C(F)(F)F)[nH]n12,CD
Z32473,299777829,CO[C@@]12CC[C@@H](O)C[C@@H]1N(C(=O)Cc1noc3ccccc13)CC2,ED
Z32474,2386271390,CC(C)Cc1nc2c(c(N3CCC[C@](O)(CN(C)C)C3)n1)CCNC2=O,FC
Z32475,12314698,CC(C)(O)C(=O)N[C@@H]1CCCc2nc(N3CCC(CO)CC3)ncc21,EC
